filepath,label,class_name
Data\train\bottle-green\POSAD_1_12-Sep_14-15-06_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_14-17-57_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_14-20-14_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_14-30-27_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_14-30-27_02.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_14-33-06_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_14-42-58_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_14-46-22_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_14-46-22_02.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_15-09-51_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_15-14-01_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_15-17-25_02.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_15-21-47_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_15-34-28_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_15-48-53_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_15-50-57_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_16-02-19_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_16-14-27_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_16-14-27_02.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_16-14-27_03.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_16-16-43_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_16-24-29_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_16-40-01_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_16-50-27_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_16-53-06_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_16-54-14_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_16-59-44_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_17-02-11_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_17-06-33_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_17-08-38_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_17-28-20_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_17-31-45_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_17-33-04_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_17-50-43_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_17-51-28_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_17-58-18_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_18-17-51_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_18-33-11_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_18-36-24_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_20-11-01_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_20-16-07_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_20-16-07_02.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_20-17-27_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_20-17-49_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_20-20-06_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_20-20-17_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_20-20-17_02.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_20-23-30_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_20-24-04_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_20-35-38_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_20-41-19_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_20-43-13_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_20-44-55_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_20-44-55_02.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_20-58-11_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_20-58-11_02.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_20-58-22_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_21-00-16_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_21-00-16_02.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_21-12-00_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_21-13-08_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_21-13-43_02.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_21-16-22_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_21-33-24_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_21-34-33_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_21-38-10_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_21-40-49_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_22-09-13_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_22-13-57_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_22-13-57_02.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_22-13-57_03.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_22-16-14_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_22-19-39_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_22-28-10_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_22-28-10_03.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_22-28-22_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_22-34-14_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_22-42-12_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_22-44-51_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_22-44-51_02.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_22-48-27_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_22-53-45_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_22-59-37_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_22-59-37_02.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_23-00-11_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_23-00-22_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_23-00-56_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_23-03-25_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_23-15-43_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_23-16-52_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_23-18-00_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_23-18-00_02.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_23-28-14_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_23-47-34_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_12-Sep_23-54-11_02.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_00-23-22_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_00-37-36_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_00-47-15_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_00-50-17_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_00-50-17_02.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_00-50-17_03.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_00-50-17_04.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_00-56-22_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_01-00-20_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_02-29-25_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_02-35-29_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_02-52-09_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_02-56-19_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_02-56-19_02.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_03-02-11_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_03-09-47_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_03-09-47_02.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_03-20-46_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_03-20-46_02.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_03-58-30_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_04-01-54_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_04-03-48_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_04-15-11_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_04-18-24_02.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_04-28-48_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_04-28-48_02.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_04-28-48_03.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_04-28-48_04.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_04-34-19_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_04-43-01_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_04-44-21_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_04-47-45_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_04-50-47_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_04-54-11_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_04-55-55_02.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_04-56-06_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_04-57-25_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_05-25-05_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_05-26-01_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_05-27-21_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_05-29-15_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_05-31-08_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_05-33-02_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_05-38-54_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_05-39-07_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_05-51-59_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_05-51-59_02.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_05-56-20_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_06-01-05_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_06-01-28_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_06-05-04_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_06-06-12_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_06-10-44_02.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_06-29-08_01.jpg,6,bottle-green
Data\train\bottle-green\POSAD_1_13-Sep_06-32-55_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-05-Nov_00-52-49_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-05-Nov_00-54-14_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-05-Nov_02-32-11_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-05-Nov_02-33-53_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-05-Nov_02-33-58_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-05-Nov_02-48-55_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-05-Nov_03-22-56_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-05-Nov_03-46-58_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-05-Nov_03-52-37_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-05-Nov_03-56-28_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-05-Nov_03-59-08_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-05-Nov_04-02-54_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-05-Nov_04-18-25_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-27-Oct_09-22-00_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-27-Oct_09-38-52_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-27-Oct_09-41-11_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-27-Oct_10-00-02_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-27-Oct_10-14-21_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-27-Oct_11-47-20_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-27-Oct_14-00-06_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-27-Oct_14-03-01_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-27-Oct_14-05-46_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-27-Oct_14-06-12_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-27-Oct_15-59-16_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-27-Oct_15-59-16_02.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-27-Oct_15-59-22_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-27-Oct_16-19-15_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-27-Oct_16-36-36_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-27-Oct_17-00-43_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-27-Oct_23-23-05_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-27-Oct_23-32-06_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-27-Oct_23-49-10_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-27-Oct_23-54-17_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-28-Oct_00-00-47_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-28-Oct_00-15-41_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-28-Oct_00-15-43_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-28-Oct_00-26-37_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-28-Oct_00-39-20_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-28-Oct_00-39-20_02.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-28-Oct_00-50-12_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-28-Oct_00-52-43_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-28-Oct_00-52-47_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-28-Oct_02-22-42_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS-28-Oct_02-31-55_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS_19-Oct_18-18-10_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS_19-Oct_18-55-39_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS_19-Oct_19-01-39_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS_19-Oct_20-07-03_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS_19-Oct_20-36-18_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS_19-Oct_20-53-53_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS_19-Oct_21-15-45_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS_19-Oct_21-30-18_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS_19-Oct_21-31-13_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS_19-Oct_21-57-04_02.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS_19-Oct_21-58-26_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS_19-Oct_21-58-28_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS_19-Oct_22-21-03_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS_19-Oct_22-42-27_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS_20-Oct_00-29-43_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS_20-Oct_00-50-54_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS_20-Oct_01-04-55_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_MGS_20-Oct_01-13-32_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_SPB-25-Jan_13-56-29_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_SPB-25-Jan_14-02-29_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_SPB-25-Jan_14-28-54_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_SPB-25-Jan_14-40-51_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_SPB-25-Jan_14-43-52_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_SPB-25-Jan_14-47-59_01.jpg,6,bottle-green
Data\train\bottle-green\prepared_data_all_SPB-25-Jan_14-48-02_01.jpg,6,bottle-green
Data\train\bottle-green\Robo_25-Mar_11-38-51_01.jpg,6,bottle-green
Data\train\bottle-green\Robo_25-Mar_11-39-43_01.jpg,6,bottle-green
Data\train\bottle-green\Robo_25-Mar_11-40-16_01.jpg,6,bottle-green
Data\train\bottle-green\Robo_25-Mar_11-42-56_01.jpg,6,bottle-green
Data\train\bottle-green\Robo_25-Mar_11-45-42_01.jpg,6,bottle-green
Data\train\bottle-green\Robo_25-Mar_11-52-47_01.jpg,6,bottle-green
Data\train\bottle-green\Robo_25-Mar_12-02-33_01.jpg,6,bottle-green
Data\train\bottle-green\Robo_25-Mar_12-02-33_02.jpg,6,bottle-green
Data\train\bottle-green\Robo_25-Mar_12-04-45_01.jpg,6,bottle-green
Data\train\bottle-green\Robo_25-Mar_12-07-11_01.jpg,6,bottle-green
Data\train\bottle-green\Robo_25-Mar_12-10-02_01.jpg,6,bottle-green
Data\train\bottle-green\Robo_25-Mar_12-15-21_01.jpg,6,bottle-green
Data\train\bottle-green\Robo_25-Mar_12-19-33_01.jpg,6,bottle-green
Data\train\bottle-green\Robo_25-Mar_12-25-37_01.jpg,6,bottle-green
Data\train\bottle-green\Robo_25-Mar_12-33-22_01.jpg,6,bottle-green
Data\train\bottle-green\Robo_25-Mar_12-38-28_01.jpg,6,bottle-green
Data\train\bottle-green\Robo_25-Mar_12-38-48_01.jpg,6,bottle-green
Data\train\bottle-green\Robo_25-Mar_12-39-08_01.jpg,6,bottle-green
Data\train\bottle-green\Robo_25-Mar_12-40-27_01.jpg,6,bottle-green
Data\train\bottle-green\Robo_25-Mar_12-40-47_01.jpg,6,bottle-green
Data\train\bottle-green\Robo_25-Mar_12-41-34_01.jpg,6,bottle-green
Data\train\bottle-green\Robo_25-Mar_14-11-49_01.jpg,6,bottle-green
Data\train\bottle-green\Robo_25-Mar_14-31-28_01.jpg,6,bottle-green
Data\train\bottle-green\Robo_25-Mar_14-49-43_01.jpg,6,bottle-green
Data\train\bottle-green\Robo_25-Mar_14-55-02_01.jpg,6,bottle-green
Data\train\bottle-green\Robo_25-Mar_14-55-48_01.jpg,6,bottle-green
Data\train\bottle-green\Robo_25-Mar_14-58-47_01.jpg,6,bottle-green
Data\train\bottle-green\Robo_25-Mar_15-00-07_01.jpg,6,bottle-green
Data\train\bottle-green\Robo_25-Mar_15-02-32_01.jpg,6,bottle-green
Data\train\bottle-green\Robo_25-Mar_15-05-52_01.jpg,6,bottle-green
Data\train\bottle-green\Robo_25-Mar_15-20-37_01.jpg,6,bottle-green
Data\train\bottle-green\Robo_25-Mar_15-22-43_01.jpg,6,bottle-green
Data\train\bottle-green\Robo_25-Mar_15-36-52_01.jpg,6,bottle-green
Data\train\bottle-green\SPB_25-Mar_10-37-44_01.jpg,6,bottle-green
Data\train\bottle-green\SPB_25-Mar_11-10-42_01.jpg,6,bottle-green
Data\train\bottle-green-full\Monitoring_photo1_04-Mar_03-29-27_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\Monitoring_photo2_04-Mar_00-48-26_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\Monitoring_photo3_03-Mar_18-44-28_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\Monitoring_photo3_03-Mar_20-11-05_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\Monitoring_photo3_03-Mar_20-46-25_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\Monitoring_photo3_03-Mar_21-41-44_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\Monitoring_photo3_03-Mar_22-03-46_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\Monitoring_photo3_03-Mar_22-32-57_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\Monitoring_photo_04-Mar_08-46-59_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_10-Sep_18-31-38_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_11-Sep_00-50-49_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_11-Sep_05-01-06_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_11-Sep_08-12-34_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_11-Sep_08-31-19_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_11-Sep_08-32-50_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_11-Sep_08-51-12_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_11-Sep_09-54-38_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_11-Sep_10-35-34_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_11-Sep_10-38-58_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_11-Sep_11-56-41_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_11-Sep_12-14-52_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_11-Sep_12-40-50_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_11-Sep_13-12-29_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_11-Sep_14-04-24_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_11-Sep_14-04-24_02.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_11-Sep_14-18-59_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_11-Sep_14-19-56_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_11-Sep_14-20-41_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_11-Sep_14-27-20_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_11-Sep_14-29-13_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_11-Sep_15-20-46_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_11-Sep_15-28-55_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_11-Sep_15-49-00_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_11-Sep_16-12-07_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_11-Sep_16-22-33_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_11-Sep_16-55-20_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_11-Sep_17-14-17_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_11-Sep_17-42-07_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_11-Sep_17-55-12_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_11-Sep_18-26-16_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_11-Sep_18-37-39_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_11-Sep_18-38-02_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_11-Sep_18-43-54_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_12-Sep_08-54-30_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_12-Sep_08-56-23_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_12-Sep_09-00-22_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_12-Sep_09-28-12_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_12-Sep_09-44-07_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_12-Sep_10-23-21_01.jpg,7,bottle-green-full
Data\train\bottle-green-full\POSAD_1_12-Sep_10-37-00_01.jpg,7,bottle-green-full
